region,county,market,category,commodity,unit,priceflag,pricetype,price
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes,50 KG,actual,Wholesale,3667.0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes,50 KG,actual,Wholesale,1926.0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Rice,50 KG,actual,Wholesale,5200.0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,90 KG,actual,Wholesale,11400.0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,90 KG,actual,Wholesale,5949.0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,90 KG,actual,Wholesale,7790.0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),vegetables and fruits,cabbage,126 KG,actual,Wholesale,5000.0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),vegetables and fruits,kale,50 KG,actual,Wholesale,3125.0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),vegetables and fruits,Onion,13 KG,actual,Wholesale,926.0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),vegetables and fruits,tomatoes,64 KG,actual,Wholesale,5052.0
Rift Valley,West Pokot,Lomut (West Pokot),cereals and tubers,Potatoes,50 KG,actual,Wholesale,1552.0
Rift Valley,West Pokot,Lomut (West Pokot),cereals and tubers,Potatoes,50 KG,actual,Wholesale,1564.0
Rift Valley,West Pokot,Lomut (West Pokot),pulses and nuts,Beans,90 KG,actual,Wholesale,8161.0
Rift Valley,West Pokot,Lomut (West Pokot),pulses and nuts,Beans,90 KG,actual,Wholesale,9720.0
Rift Valley,West Pokot,Lomut (West Pokot),vegetables and fruits,cabbage,126 KG,actual,Wholesale,4725.0
Rift Valley,West Pokot,Lomut (West Pokot),vegetables and fruits,tomatoes,64 KG,actual,Wholesale,3628.0
Rift Valley,West Pokot,Makutano (West Pokot),cereals and tubers,Maize,90 KG,actual,Wholesale,2648.0
Rift Valley,West Pokot,Makutano (West Pokot),cereals and tubers,Potatoes,50 KG,actual,Wholesale,1284.0
Rift Valley,West Pokot,Makutano (West Pokot),cereals and tubers,Rice,50 KG,actual,Wholesale,5000.0
Rift Valley,West Pokot,Makutano (West Pokot),pulses and nuts,Beans,90 KG,actual,Wholesale,6498.0
Rift Valley,West Pokot,Makutano (West Pokot),pulses and nuts,Cowpeas,90 KG,actual,Wholesale,9432.0
Rift Valley,West Pokot,Makutano (West Pokot),vegetables and fruits,cabbage,126 KG,actual,Wholesale,2006.0
Rift Valley,West Pokot,Makutano (West Pokot),vegetables and fruits,kale,50 KG,actual,Wholesale,1085.0
Rift Valley,West Pokot,Makutano (West Pokot),vegetables and fruits,Onion,13 KG,actual,Wholesale,819.0
Rift Valley,West Pokot,Makutano (West Pokot),vegetables and fruits,tomatoes,64 KG,actual,Wholesale,2606.0
Central,Nyeri,Karatina (Nyeri),cereals and tubers,Maize,90 KG,actual,Wholesale,3501.0
Central,Nyeri,Karatina (Nyeri),cereals and tubers,Potatoes,50 KG,actual,Wholesale,1656.0
Central,Nyeri,Karatina (Nyeri),pulses and nuts,Beans,90 KG,actual,Wholesale,8001.0
Central,Nyeri,Karatina (Nyeri),pulses and nuts,Beans,90 KG,actual,Wholesale,6498.0
Central,Nyeri,Karatina (Nyeri),pulses and nuts,Beans,90 KG,actual,Wholesale,6804.0
Central,Nyeri,Karatina (Nyeri),vegetables and fruits,cabbage,126 KG,actual,Wholesale,1027.0
Central,Nyeri,Karatina (Nyeri),vegetables and fruits,kale,50 KG,actual,Wholesale,906.0
Central,Nyeri,Karatina (Nyeri),vegetables and fruits,Onion,13 KG,actual,Wholesale,943.0
Central,Nyeri,Karatina (Nyeri),vegetables and fruits,tomatoes,64 KG,actual,Wholesale,2944.0
Eastern,Machakos,Tala Centre Market (Machakos),cereals and tubers,Potatoes,50 KG,actual,Wholesale,2223.0
Eastern,Machakos,Tala Centre Market (Machakos),cereals and tubers,Potatoes,50 KG,actual,Wholesale,2223.0
Eastern,Machakos,Tala Centre Market (Machakos),cereals and tubers,Rice,50 KG,actual,Wholesale,7500.0
Eastern,Machakos,Tala Centre Market (Machakos),pulses and nuts,Beans,90 KG,actual,Wholesale,7200.0
Eastern,Machakos,Tala Centre Market (Machakos),pulses and nuts,Beans,90 KG,actual,Wholesale,6300.0
Eastern,Machakos,Tala Centre Market (Machakos),pulses and nuts,Beans,90 KG,actual,Wholesale,7200.0
Eastern,Machakos,Tala Centre Market (Machakos),pulses and nuts,Cowpeas,90 KG,actual,Wholesale,7200.0
Eastern,Machakos,Tala Centre Market (Machakos),vegetables and fruits,cabbage,126 KG,actual,Wholesale,3150.0
Eastern,Machakos,Tala Centre Market (Machakos),vegetables and fruits,kale,50 KG,actual,Wholesale,1000.0
Eastern,Machakos,Tala Centre Market (Machakos),vegetables and fruits,Onion,13 KG,actual,Wholesale,1339.0
Eastern,Machakos,Tala Centre Market (Machakos),vegetables and fruits,tomatoes,64 KG,actual,Wholesale,3189.0
Eastern,Makueni,Kathonzweni (Makueni),cereals and tubers,Maize,90 KG,actual,Wholesale,3420.0
Eastern,Makueni,Kathonzweni (Makueni),cereals and tubers,Potatoes,50 KG,actual,Wholesale,2500.0
Eastern,Makueni,Kathonzweni (Makueni),vegetables and fruits,cabbage,126 KG,actual,Wholesale,4410.0
Eastern,Makueni,Kathonzweni (Makueni),vegetables and fruits,Onion,13 KG,actual,Wholesale,780.0
Eastern,Makueni,Kathonzweni (Makueni),vegetables and fruits,tomatoes,64 KG,actual,Wholesale,2560.0
Eastern,Meru South,Kaanwa (Tharaka Nithi),cereals and tubers,Maize,90 KG,actual,Wholesale,3094.0
Eastern,Meru South,Kaanwa (Tharaka Nithi),cereals and tubers,Potatoes,50 KG,actual,Wholesale,1656.0
Eastern,Meru South,Kaanwa (Tharaka Nithi),cereals and tubers,Sorghum,90 KG,actual,Wholesale,6581.0
Eastern,Meru South,Kaanwa (Tharaka Nithi),pulses and nuts,Beans,90 KG,actual,Wholesale,5850.0
Eastern,Meru South,Kaanwa (Tharaka Nithi),pulses and nuts,Beans,90 KG,actual,Wholesale,6600.0
Eastern,Meru South,Kaanwa (Tharaka Nithi),pulses and nuts,Cowpeas,90 KG,actual,Wholesale,8156.0
Eastern,Meru South,Kaanwa (Tharaka Nithi),vegetables and fruits,cabbage,126 KG,actual,Wholesale,3544.0
Eastern,Meru South,Kaanwa (Tharaka Nithi),vegetables and fruits,kale,50 KG,actual,Wholesale,1344.0
Eastern,Meru South,Kaanwa (Tharaka Nithi),vegetables and fruits,Onion,13 KG,actual,Wholesale,959.0
Eastern,Meru South,Kaanwa (Tharaka Nithi),vegetables and fruits,tomatoes,64 KG,actual,Wholesale,1760.0
Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,Maize,90 KG,actual,Wholesale,3177.0
Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,Potatoes,50 KG,actual,Wholesale,1928.0
Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,Rice,50 KG,actual,Wholesale,6958.0
Nairobi,Nairobi,Kangemi (Nairobi),pulses and nuts,Beans,90 KG,actual,Wholesale,9450.0
Nairobi,Nairobi,Kangemi (Nairobi),pulses and nuts,Beans,90 KG,actual,Wholesale,8290.5
Nairobi,Nairobi,Kangemi (Nairobi),pulses and nuts,Beans,90 KG,actual,Wholesale,9780.0
Nairobi,Nairobi,Kangemi (Nairobi),pulses and nuts,Cowpeas,90 KG,actual,Wholesale,9554.0
Nairobi,Nairobi,Kangemi (Nairobi),vegetables and fruits,cabbage,126 KG,actual,Wholesale,1970.0
Nairobi,Nairobi,Kangemi (Nairobi),vegetables and fruits,Onion,13 KG,actual,Wholesale,932.0
Nairobi,Nairobi,Kangemi (Nairobi),vegetables and fruits,tomatoes,64 KG,actual,Wholesale,3198.0
Nairobi,Nairobi,Kitengela (Kajiado),cereals and tubers,Maize,90 KG,actual,Wholesale,2997.0
Nairobi,Nairobi,Kitengela (Kajiado),cereals and tubers,Potatoes,50 KG,actual,Wholesale,2108.0
Nairobi,Nairobi,Kitengela (Kajiado),cereals and tubers,Rice,50 KG,actual,Wholesale,6500.0
Nairobi,Nairobi,Kitengela (Kajiado),pulses and nuts,Beans,90 KG,actual,Wholesale,7200.0
Nairobi,Nairobi,Kitengela (Kajiado),pulses and nuts,Beans,90 KG,actual,Wholesale,7200.0
Nairobi,Nairobi,Kitengela (Kajiado),pulses and nuts,Beans,90 KG,actual,Wholesale,8100.0
Nairobi,Nairobi,Kitengela (Kajiado),vegetables and fruits,cabbage,126 KG,actual,Wholesale,1449.0
Nairobi,Nairobi,Kitengela (Kajiado),vegetables and fruits,kale,50 KG,actual,Wholesale,1250.0
Nairobi,Nairobi,Kitengela (Kajiado),vegetables and fruits,Onion,13 KG,actual,Wholesale,975.0
Nairobi,Nairobi,Kitengela (Kajiado),vegetables and fruits,tomatoes,64 KG,actual,Wholesale,2400.0
Nairobi,Nairobi,Wakulima (Nairobi),cereals and tubers,Potatoes,50 KG,actual,Wholesale,1633.0
Nairobi,Nairobi,Wakulima (Nairobi),vegetables and fruits,tomatoes,64 KG,actual,Wholesale,3918.0
North Eastern,Garissa,Garissa town (Garissa),cereals and tubers,Maize,90 KG,actual,Wholesale,3510.0
North Eastern,Garissa,Garissa town (Garissa),cereals and tubers,Potatoes,50 KG,actual,Wholesale,2256.0
North Eastern,Garissa,Garissa town (Garissa),cereals and tubers,Rice,50 KG,actual,Wholesale,5500.0
North Eastern,Garissa,Garissa town (Garissa),cereals and tubers,Sorghum,90 KG,actual,Wholesale,6750.0
North Eastern,Garissa,Garissa town (Garissa),pulses and nuts,Beans,90 KG,actual,Wholesale,6660.0
North Eastern,Garissa,Garissa town (Garissa),pulses and nuts,Beans,90 KG,actual,Wholesale,8201.0
North Eastern,Garissa,Garissa town (Garissa),pulses and nuts,Cowpeas,90 KG,actual,Wholesale,5231.0
North Eastern,Garissa,Garissa town (Garissa),vegetables and fruits,cabbage,126 KG,actual,Wholesale,2520.0
North Eastern,Garissa,Garissa town (Garissa),vegetables and fruits,kale,50 KG,actual,Wholesale,1644.0
North Eastern,Garissa,Garissa town (Garissa),vegetables and fruits,Onion,13 KG,actual,Wholesale,1170.0
North Eastern,Garissa,Garissa town (Garissa),vegetables and fruits,tomatoes,64 KG,actual,Wholesale,2237.0
North Eastern,Mandera,Takaba (Mandera),cereals and tubers,Maize,90 KG,actual,Wholesale,3960.0
North Eastern,Mandera,Takaba (Mandera),cereals and tubers,Potatoes,50 KG,actual,Wholesale,2173.0
North Eastern,Mandera,Takaba (Mandera),cereals and tubers,Rice,50 KG,actual,Wholesale,6233.0
North Eastern,Mandera,Takaba (Mandera),pulses and nuts,Beans,90 KG,actual,Wholesale,6750.0
North Eastern,Mandera,Takaba (Mandera),pulses and nuts,Beans,90 KG,actual,Wholesale,9698.0
North Eastern,Mandera,Takaba (Mandera),vegetables and fruits,cabbage,126 KG,actual,Wholesale,5456.0
Nyanza,Kisumu,Kibuye (Kisumu),cereals and tubers,Maize,90 KG,actual,Wholesale,3699.0
Nyanza,Kisumu,Kibuye (Kisumu),cereals and tubers,Potatoes,50 KG,actual,Wholesale,2313.0
Nyanza,Kisumu,Kibuye (Kisumu),cereals and tubers,Rice,50 KG,actual,Wholesale,7780.0
Nyanza,Kisumu,Kibuye (Kisumu),pulses and nuts,Beans,90 KG,actual,Wholesale,12121.0
Nyanza,Kisumu,Kibuye (Kisumu),pulses and nuts,Beans,90 KG,actual,Wholesale,10859.5
Nyanza,Kisumu,Kibuye (Kisumu),pulses and nuts,Beans,90 KG,actual,Wholesale,11196.0
Nyanza,Kisumu,Kibuye (Kisumu),pulses and nuts,Cowpeas,90 KG,actual,Wholesale,11997.0
Nyanza,Kisumu,Kibuye (Kisumu),vegetables and fruits,kale,50 KG,actual,Wholesale,1527.0
Nyanza,Kisumu,Kibuye (Kisumu),vegetables and fruits,Onion,13 KG,actual,Wholesale,1200.0
Nyanza,Kisumu,Kibuye (Kisumu),vegetables and fruits,tomatoes,64 KG,actual,Wholesale,4790.0
Rift Valley,Baringo,Marigat town (Baringo),cereals and tubers,Maize,90 KG,actual,Wholesale,3000.0
Rift Valley,Baringo,Marigat town (Baringo),cereals and tubers,Potatoes,50 KG,actual,Wholesale,4000.0
Rift Valley,Baringo,Marigat town (Baringo),cereals and tubers,Rice,50 KG,actual,Wholesale,5000.0
Rift Valley,Baringo,Marigat town (Baringo),pulses and nuts,Beans,90 KG,actual,Wholesale,8250.0
Rift Valley,Baringo,Marigat town (Baringo),pulses and nuts,Beans,90 KG,actual,Wholesale,8437.5
Rift Valley,Baringo,Marigat town (Baringo),pulses and nuts,Beans,90 KG,actual,Wholesale,10913.0
Rift Valley,Baringo,Marigat town (Baringo),pulses and nuts,Cowpeas,90 KG,actual,Wholesale,8100.0
Rift Valley,Baringo,Marigat town (Baringo),vegetables and fruits,cabbage,126 KG,actual,Wholesale,4331.0
Rift Valley,Baringo,Marigat town (Baringo),vegetables and fruits,kale,50 KG,actual,Wholesale,1656.0
Rift Valley,Baringo,Marigat town (Baringo),vegetables and fruits,Onion,13 KG,actual,Wholesale,650.0
Rift Valley,Baringo,Marigat town (Baringo),vegetables and fruits,tomatoes,64 KG,actual,Wholesale,3200.0
Rift Valley,Kajiado,Illbissil Food Market (Kajiado),cereals and tubers,Potatoes,50 KG,actual,Wholesale,2145.0
Rift Valley,Kajiado,Illbissil Food Market (Kajiado),pulses and nuts,Beans,90 KG,actual,Wholesale,8166.0
Rift Valley,Kajiado,Illbissil Food Market (Kajiado),vegetables and fruits,cabbage,126 KG,actual,Wholesale,2453.0
Rift Valley,Kajiado,Illbissil Food Market (Kajiado),vegetables and fruits,kale,50 KG,actual,Wholesale,1000.0
Rift Valley,Kajiado,Illbissil Food Market (Kajiado),vegetables and fruits,Onion,13 KG,actual,Wholesale,477.0
Rift Valley,Nakuru,Wakulima (Nakuru),cereals and tubers,Maize,90 KG,actual,Wholesale,3072.0
Rift Valley,Nakuru,Wakulima (Nakuru),cereals and tubers,Potatoes,50 KG,actual,Wholesale,2833.0
Rift Valley,Nakuru,Wakulima (Nakuru),cereals and tubers,Rice,50 KG,actual,Wholesale,4667.0
Rift Valley,Nakuru,Wakulima (Nakuru),cereals and tubers,Sorghum,90 KG,actual,Wholesale,4500.0
Rift Valley,Nakuru,Wakulima (Nakuru),pulses and nuts,Beans,90 KG,actual,Wholesale,5400.0
Rift Valley,Nakuru,Wakulima (Nakuru),pulses and nuts,Beans,90 KG,actual,Wholesale,6300.0
Rift Valley,Nakuru,Wakulima (Nakuru),pulses and nuts,Beans,90 KG,actual,Wholesale,6360.0
Rift Valley,Nakuru,Wakulima (Nakuru),pulses and nuts,Cowpeas,90 KG,actual,Wholesale,9000.0
Rift Valley,Nakuru,Wakulima (Nakuru),vegetables and fruits,cabbage,126 KG,actual,Wholesale,3780.0
Rift Valley,Nakuru,Wakulima (Nakuru),vegetables and fruits,kale,50 KG,actual,Wholesale,1380.0
Rift Valley,Nakuru,Wakulima (Nakuru),vegetables and fruits,Onion,13 KG,actual,Wholesale,1040.0
Rift Valley,Nakuru,Wakulima (Nakuru),vegetables and fruits,tomatoes,64 KG,actual,Wholesale,2997.0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,actual,Wholesale,32.7
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes,50 KG,actual,Wholesale,1698.0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum,90 KG,actual,Wholesale,3600.0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,90 KG,actual,Wholesale,5702.5
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,90 KG,actual,Wholesale,5787.0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),vegetables and fruits,cabbage,126 KG,actual,Wholesale,5301.0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),vegetables and fruits,Onion,13 KG,actual,Wholesale,899.0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),vegetables and fruits,tomatoes,64 KG,actual,Wholesale,5866.0
Rift Valley,West Pokot,Lomut (West Pokot),cereals and tubers,Potatoes,50 KG,actual,Wholesale,1583.0
Rift Valley,West Pokot,Lomut (West Pokot),cereals and tubers,Potatoes,50 KG,actual,Wholesale,1595.0
Rift Valley,West Pokot,Lomut (West Pokot),pulses and nuts,Beans,90 KG,actual,Wholesale,8001.0
Rift Valley,West Pokot,Lomut (West Pokot),vegetables and fruits,cabbage,126 KG,actual,Wholesale,4618.0
Rift Valley,West Pokot,Lomut (West Pokot),vegetables and fruits,kale,50 KG,actual,Wholesale,3112.0
Rift Valley,West Pokot,Lomut (West Pokot),vegetables and fruits,tomatoes,64 KG,actual,Wholesale,3200.0
Rift Valley,West Pokot,Makutano (West Pokot),cereals and tubers,Maize,90 KG,actual,Wholesale,2898.0
Rift Valley,West Pokot,Makutano (West Pokot),cereals and tubers,Potatoes,50 KG,actual,Wholesale,1335.0
Rift Valley,West Pokot,Makutano (West Pokot),cereals and tubers,Rice,50 KG,actual,Wholesale,5000.0
Rift Valley,West Pokot,Makutano (West Pokot),pulses and nuts,Beans,90 KG,actual,Wholesale,6498.0
Rift Valley,West Pokot,Makutano (West Pokot),pulses and nuts,Beans,90 KG,actual,Wholesale,7251.0
Rift Valley,West Pokot,Makutano (West Pokot),pulses and nuts,Cowpeas,90 KG,actual,Wholesale,10100.0
Rift Valley,West Pokot,Makutano (West Pokot),vegetables and fruits,cabbage,126 KG,actual,Wholesale,2167.0
Rift Valley,West Pokot,Makutano (West Pokot),vegetables and fruits,kale,50 KG,actual,Wholesale,1108.0
Rift Valley,West Pokot,Makutano (West Pokot),vegetables and fruits,Onion,13 KG,actual,Wholesale,845.0
Rift Valley,West Pokot,Makutano (West Pokot),vegetables and fruits,tomatoes,64 KG,actual,Wholesale,2765.0
Central,Nyeri,Karatina (Nyeri),cereals and tubers,Maize,90 KG,actual,Wholesale,3352.5
Central,Nyeri,Karatina (Nyeri),cereals and tubers,Potatoes,50 KG,actual,Wholesale,1768.75
Central,Nyeri,Karatina (Nyeri),cereals and tubers,Rice,50 KG,actual,Wholesale,6500.0
Central,Nyeri,Karatina (Nyeri),cereals and tubers,Sorghum,90 KG,actual,Wholesale,8001.0
Central,Nyeri,Karatina (Nyeri),pulses and nuts,Beans,90 KG,actual,Wholesale,6003.0
Central,Nyeri,Karatina (Nyeri),pulses and nuts,Beans,90 KG,actual,Wholesale,7002.0
Central,Nyeri,Karatina (Nyeri),pulses and nuts,Beans,90 KG,actual,Wholesale,8001.0
Central,Nyeri,Karatina (Nyeri),pulses and nuts,Cowpeas,90 KG,actual,Wholesale,7704.0
Central,Nyeri,Karatina (Nyeri),vegetables and fruits,cabbage,126 KG,actual,Wholesale,1275.75
Central,Nyeri,Karatina (Nyeri),vegetables and fruits,kale,50 KG,actual,Wholesale,843.75
Central,Nyeri,Karatina (Nyeri),vegetables and fruits,Onion,13 KG,actual,Wholesale,885.62
Central,Nyeri,Karatina (Nyeri),vegetables and fruits,tomatoes,64 KG,actual,Wholesale,2880.0
Eastern,Machakos,Tala Centre Market (Machakos),cereals and tubers,Potatoes,50 KG,actual,Wholesale,2116.25
Eastern,Machakos,Tala Centre Market (Machakos),cereals and tubers,Potatoes,50 KG,actual,Wholesale,2116.25
Eastern,Machakos,Tala Centre Market (Machakos),cereals and tubers,Rice,50 KG,actual,Wholesale,7500.0
Eastern,Machakos,Tala Centre Market (Machakos),pulses and nuts,Beans,90 KG,actual,Wholesale,7425.0
Eastern,Machakos,Tala Centre Market (Machakos),pulses and nuts,Beans,90 KG,actual,Wholesale,6300.0
Eastern,Machakos,Tala Centre Market (Machakos),pulses and nuts,Beans,90 KG,actual,Wholesale,7200.0
Eastern,Machakos,Tala Centre Market (Machakos),pulses and nuts,Cowpeas,90 KG,actual,Wholesale,6975.0
Eastern,Machakos,Tala Centre Market (Machakos),vegetables and fruits,cabbage,126 KG,actual,Wholesale,2756.25
Eastern,Machakos,Tala Centre Market (Machakos),vegetables and fruits,kale,50 KG,actual,Wholesale,1218.75
Eastern,Machakos,Tala Centre Market (Machakos),vegetables and fruits,Onion,13 KG,actual,Wholesale,1244.75
Eastern,Machakos,Tala Centre Market (Machakos),vegetables and fruits,tomatoes,64 KG,actual,Wholesale,3747.2
Eastern,Makueni,Kathonzweni (Makueni),cereals and tubers,Maize,90 KG,actual,Wholesale,3330.0
Eastern,Makueni,Kathonzweni (Makueni),cereals and tubers,Potatoes,50 KG,actual,Wholesale,2500.0
Eastern,Makueni,Kathonzweni (Makueni),pulses and nuts,Cowpeas,90 KG,actual,Wholesale,7200.0
Eastern,Makueni,Kathonzweni (Makueni),vegetables and fruits,cabbage,126 KG,actual,Wholesale,4200.0
Eastern,Makueni,Kathonzweni (Makueni),vegetables and fruits,Onion,13 KG,actual,Wholesale,780.0
Eastern,Makueni,Kathonzweni (Makueni),vegetables and fruits,tomatoes,64 KG,actual,Wholesale,2560.0
Eastern,Meru South,Kaanwa (Tharaka Nithi),cereals and tubers,Maize,90 KG,actual,Wholesale,2306.25
Eastern,Meru South,Kaanwa (Tharaka Nithi),cereals and tubers,Potatoes,50 KG,actual,Wholesale,1437.5
Eastern,Meru South,Kaanwa (Tharaka Nithi),cereals and tubers,Sorghum,90 KG,actual,Wholesale,6075.0
Eastern,Meru South,Kaanwa (Tharaka Nithi),pulses and nuts,Beans,90 KG,actual,Wholesale,6975.0
Eastern,Meru South,Kaanwa (Tharaka Nithi),pulses and nuts,Cowpeas,90 KG,actual,Wholesale,7987.5
Eastern,Meru South,Kaanwa (Tharaka Nithi),vegetables and fruits,cabbage,126 KG,actual,Wholesale,3780.0
Eastern,Meru South,Kaanwa (Tharaka Nithi),vegetables and fruits,kale,50 KG,actual,Wholesale,2125.0
Eastern,Meru South,Kaanwa (Tharaka Nithi),vegetables and fruits,Onion,13 KG,actual,Wholesale,1040.0
Eastern,Meru South,Kaanwa (Tharaka Nithi),vegetables and fruits,tomatoes,64 KG,actual,Wholesale,1760.0
Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,Maize,90 KG,actual,Wholesale,3087.0
Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,Potatoes,50 KG,actual,Wholesale,1991.25
Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,Rice,50 KG,actual,Wholesale,6416.67
Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,Sorghum,90 KG,actual,Wholesale,8100.0
Nairobi,Nairobi,Kangemi (Nairobi),pulses and nuts,Beans,90 KG,actual,Wholesale,8223.75
Nairobi,Nairobi,Kangemi (Nairobi),pulses and nuts,Beans,90 KG,actual,Wholesale,7599.38
Nairobi,Nairobi,Kangemi (Nairobi),pulses and nuts,Beans,90 KG,actual,Wholesale,8957.25
Nairobi,Nairobi,Kangemi (Nairobi),pulses and nuts,Cowpeas,90 KG,actual,Wholesale,10503.0
Nairobi,Nairobi,Kangemi (Nairobi),vegetables and fruits,cabbage,126 KG,actual,Wholesale,2126.25
Nairobi,Nairobi,Kangemi (Nairobi),vegetables and fruits,kale,50 KG,actual,Wholesale,1250.0
Nairobi,Nairobi,Kangemi (Nairobi),vegetables and fruits,Onion,13 KG,actual,Wholesale,792.67
Nairobi,Nairobi,Kangemi (Nairobi),vegetables and fruits,tomatoes,64 KG,actual,Wholesale,2809.6
Nairobi,Nairobi,Kitengela (Kajiado),cereals and tubers,Maize,90 KG,actual,Wholesale,3174.75
Nairobi,Nairobi,Kitengela (Kajiado),cereals and tubers,Potatoes,50 KG,actual,Wholesale,2411.25
Nairobi,Nairobi,Kitengela (Kajiado),cereals and tubers,Rice,50 KG,actual,Wholesale,7000.0
Nairobi,Nairobi,Kitengela (Kajiado),pulses and nuts,Beans,90 KG,actual,Wholesale,7425.0
Nairobi,Nairobi,Kitengela (Kajiado),pulses and nuts,Beans,90 KG,actual,Wholesale,7350.0
